timestamp,PLC1_IR0,PLC1_IR1,PLC1_IR2,PLC1_IR3,PLC1_IR4,PLC1_IR5,PLC1_C0,PLC1_C1,PLC1_C2,PLC1_C3,PLC1_C4,PLC1_C5,PLC1_C6,PLC1_DR0,PLC1_DR1,PLC1_DR2,PLC1_DR3,PLC1_DR4,PLC1_DR5,PLC2_IR0,PLC2_IR1,PLC2_IR2,PLC2_IR3,PLC2_IR4,PLC2_IR5,PLC2_C0,PLC2_C1,PLC2_C2,PLC2_C3,PLC2_C4,PLC2_C5,PLC2_C6,PLC2_C7,PLC2_C10,PLC2_DR0,PLC2_DR1,PLC2_DR2,PLC2_DR3,PLC2_DR4,PLC2_DR5
1768573337.8982856,26266,19508,15588,12200,11948,18784,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13953,17948,12159,11938,18748,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573338.5720186,26266,19504,15727,12138,11905,18773,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13953,17948,12159,11938,18748,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573339.318795,26266,19500,15514,12229,11971,18820,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13936,17929,12165,11948,18744,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573339.818871,26266,19500,15514,12229,11971,18820,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13936,17929,12165,11948,18744,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573340.4016178,26266,19496,15597,12206,11954,18821,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13918,17886,12181,11954,18813,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573341.6053808,26266,19492,15516,12231,11967,18787,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13899,17832,12188,11964,18781,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573342.0827456,26266,19492,15516,12231,11967,18787,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13899,17832,12188,11964,18781,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573342.6015482,26266,19489,15680,12167,11920,18750,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13861,17922,12167,11945,18801,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573343.7126586,26266,19484,15540,12233,11961,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13842,17892,12180,11955,18775,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573344.2773468,26266,19484,15540,12233,11961,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13842,17892,12180,11955,18775,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573344.843182,26266,19481,15580,12219,11952,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13825,17929,12165,11935,18741,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573345.2082624,26266,19481,15580,12219,11952,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13825,17929,12165,11935,18741,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573345.5919178,26266,19481,15580,12219,11952,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13825,17929,12165,11935,18741,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573345.990102,26266,19479,15656,12191,11929,18761,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13808,17794,12204,11961,18726,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573346.7232466,26266,19479,15656,12191,11929,18761,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13808,17794,12204,11961,18726,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573347.252169,26266,19476,15636,12199,11932,18773,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13790,18001,12138,11922,18736,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573348.193335,26266,19474,15632,12207,11938,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13773,17897,12181,11946,18768,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573348.862769,26266,19474,15632,12207,11938,18789,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13757,17782,12216,11969,18799,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573349.670511,26266,19471,15666,12187,11923,18784,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13757,17782,12216,11969,18799,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573350.3601422,26266,19469,15633,12209,11937,18762,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13740,17860,12187,11950,18784,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573350.7658472,26266,19469,15633,12209,11937,18762,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13740,17860,12187,11950,18784,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573351.3071463,26266,19465,15765,12161,11909,18796,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13724,17835,12195,11956,18766,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573351.7444966,26266,19465,15765,12161,11909,18796,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13724,17835,12195,11956,18766,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573352.680318,26266,19462,15686,12188,11929,18790,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13707,17870,12185,11947,18796,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573353.7471733,26266,19458,15792,12151,11900,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13674,17891,12181,11939,18793,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573354.422323,26266,19458,15792,12151,11900,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13657,17844,12193,11951,18806,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573355.1865752,26266,19450,15731,12179,11919,18768,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13657,17844,12193,11951,18806,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573355.5805633,26266,19450,15731,12179,11919,18768,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13640,17849,12183,11941,18779,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573355.975604,26266,19444,15746,12181,11921,18800,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13640,17849,12183,11941,18779,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573356.455845,26266,19444,15746,12181,11921,18800,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13640,17849,12183,11941,18779,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573357.162569,26266,19438,15795,12162,11905,18792,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13603,17821,12201,11959,18794,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573358.4032805,26266,19433,15698,12201,11935,18771,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13603,17821,12201,11959,18794,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573358.7439406,26266,19433,15698,12201,11935,18771,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13584,17937,12158,11929,18790,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573359.4229574,26266,19429,15742,12182,11917,18734,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13564,17864,12179,11941,18769,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573360.8564625,26266,19425,15798,12169,11909,18766,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13564,17864,12179,11941,18769,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573361.3781815,26266,19422,15639,12234,11952,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13546,17847,12190,11942,18772,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573361.8333788,26266,19422,15639,12234,11952,18769,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13546,17847,12190,11942,18772,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573362.4151642,26266,19419,15669,12221,11942,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13528,17852,12185,11941,18733,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573362.8269918,26266,19419,15669,12221,11942,18767,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13528,17852,12185,11941,18733,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573363.4484441,26266,19416,15684,12218,11936,18792,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13511,17816,12195,11943,18759,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573364.174234,26266,19416,15684,12218,11936,18792,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13477,17853,12183,11935,18742,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573365.328227,26266,19413,15767,12184,11909,18801,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13461,17875,12181,11934,18825,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573366.1075313,26266,19408,15775,12193,11912,18811,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13461,17875,12181,11934,18825,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573367.1467943,26266,19404,15793,12191,11908,18807,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13445,17770,12211,11951,18807,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573367.8091838,26266,19401,15912,12147,11876,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13428,17865,12187,11931,18841,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573368.5248842,26266,19401,15912,12147,11876,18775,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13412,17915,12172,11926,18807,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573369.4621818,26266,19398,15732,12215,11921,18809,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13412,17915,12172,11926,18807,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573369.8997474,26266,19398,15732,12215,11921,18809,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13395,17915,12173,11926,18785,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573370.5658684,26266,19394,15855,12169,11893,18809,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13395,17915,12173,11926,18785,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573371.1935275,26266,19391,15778,12197,11911,18763,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13378,17910,12169,11917,18774,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573372.0089047,26266,19391,15778,12197,11911,18763,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13378,17910,12169,11917,18774,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573372.336738,26266,19387,15751,12219,11925,18785,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13361,17840,12196,11935,18765,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573372.830375,26266,19387,15751,12219,11925,18785,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13361,17840,12196,11935,18765,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573373.5891423,26266,19383,15819,12186,11901,18782,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13344,17808,12200,11936,18764,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573374.361666,26266,19383,15819,12186,11901,18782,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13328,17857,12193,11930,18805,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573374.7808468,26266,19379,15806,12189,11900,18764,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13328,17857,12193,11930,18805,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573375.5364714,26266,19376,15819,12193,11908,18785,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13293,17960,12162,11915,18791,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573376.014882,26266,19376,15819,12193,11908,18785,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13293,17960,12162,11915,18791,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573376.6322083,26266,19365,15778,12217,11922,18755,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13275,17881,12187,11929,18800,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573377.1299448,26266,19365,15778,12217,11922,18755,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13275,17881,12187,11929,18800,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573377.572969,26266,19365,15778,12217,11922,18755,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13259,17885,12179,11920,18800,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573378.0609329,26266,19359,15821,12202,11916,18761,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13259,17885,12179,11920,18800,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573378.6404905,26266,19359,15821,12202,11916,18761,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13239,17879,12182,11930,18753,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1768573379.0452569,26266,19353,15851,12192,11907,18778,True,False,True,True,True,True,True,False,False,False,False,False,False,26266,13239,17879,12182,11930,18753,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
